healthy,multiple_diseases,rust,scab,image_id
0.17300087607226258,0.10418664047331475,0.0012618282083523848,0.7215506692853928,Test_56
0.8361851231531525,0.05607399883419178,0.07000868333262436,0.03773218286164163,Test_57
0.0030924331910994903,0.01668326713907747,0.00017661957024688236,0.9800476894137573,Test_58
0.0025990007898396015,0.6836598051118344,0.30991613752980346,0.003825121225425696,Test_59
0.001353773246735919,0.0017985938010483765,9.358472564746012e-05,0.9967540611292267,Test_60
0.9937687450552367,0.0014994026963578793,0.001447644405448444,0.003284224618494996,Test_61
0.056623072170655826,0.3973588918180313,0.04691604820018997,0.4991020056105423,Test_62
0.14410512144939727,0.020361131437215088,0.002232865352974477,0.8333008452802276,Test_63
0.2592707232122429,0.010964406329135744,0.0015966898569417282,0.7281682050399018,Test_64
0.0011595500704233638,0.1822372188915342,0.8132977642181396,0.0033054779339050156,Test_65
0.9867290768188477,0.0033462941715586797,0.0037291563033249623,0.0061954683357612365,Test_66
0.0015303926837583577,0.0023456454931661094,0.9950751561293794,0.001048799693755534,Test_67
0.0147103198740757,0.17918816104972696,0.0017276245386704087,0.8043739041578293,Test_68
0.001944140485233212,0.013380427648188786,0.9817968632561493,0.0028785931854584702,Test_69
0.06772608431164169,0.17214649720761788,0.0030637753506295704,0.7570636404378891,Test_70
0.13310647608492432,0.008231356716729117,0.8575097856732178,0.0011523565768290199,Test_71
0.11307206479529724,0.0019427346154639903,0.000335891245179936,0.8846493300414275,Test_72
0.993749575053215,0.0011844020898218077,0.001319313488709181,0.0037467745369613665,Test_73
0.9052248628890992,0.0718838271729634,0.003904788446253521,0.018986533636259243,Test_74
0.09574598014978182,0.088362553051303,0.029470410364148752,0.7864210829021454,Test_75
0.9900533216049194,0.004205200178287839,0.0004954439245729563,0.005246012328591536,Test_76
0.0006388736585927176,0.0022111488715731847,0.9967477921986008,0.00040218389388048734,Test_77
0.001098238187744476,0.0028615396400633623,0.0001486731864770206,0.995891552497139,Test_78
0.13179190155571746,0.0059788508276940435,0.0015360939829365562,0.8606931683406449,Test_79
0.0020080830603971585,0.6834368378863573,0.2736676976839121,0.04088737563365712,Test_80
0.007485350098059368,0.2586861646612856,0.7161436955943298,0.01768478837387762,Test_81
0.001897650099372759,0.23473894373700407,0.6795250009942626,0.08383844853146698,Test_82
0.0020317848557508825,0.1607992512454586,0.8322861531604004,0.004882792014898193,Test_83
0.1654075510883371,0.004235378166562968,0.00044317374889485194,0.829913900913086,Test_84
0.27489634406588104,0.023554350428861497,0.0009554629360147965,0.700593846393547,Test_85
0.0022445681863841444,0.08073180266619881,0.9115202292720795,0.005503412771737843,Test_86
0.4449620118939257,0.17469150849912396,0.019404665526933783,0.3609417989582062,Test_87
0.12072179360184172,0.3652191748081243,0.002312498084967511,0.5117464965364914,Test_88
0.574449605834427,0.020509066630759836,0.0031720925248475505,0.40186924465798185,Test_89
0.0004790009784356544,0.005059419292115917,0.9940060550988389,0.000455543705095495,Test_90
0.9949140719657135,0.0012220902187145392,0.0012717417215576208,0.002592059720679789,Test_91
0.994662796761818,0.0011516913143931227,0.0005877005131969639,0.003597791191501198,Test_92
0.00040553707858761236,0.002897376624346852,0.9962548094767761,0.0004422982940364263,Test_93
0.00234403567619429,0.0011832920044338507,9.869707655097515e-05,0.9963739750537872,Test_94
0.9936561115489196,0.0014260115787645968,0.0004211753265110856,0.004496708531526949,Test_95
0.00498720792255227,0.0015370350691754947,0.00019919699067490591,0.9932765724336243,Test_96
0.9950355829056168,0.0008747782228232641,0.00045221078429380344,0.0036374446454627823,Test_97
0.016251324537704944,0.4049623961067007,0.0016154237338939618,0.5771708688764954,Test_98
0.2285588741987915,0.03523026136868801,0.002835023770745573,0.7333757896918869,Test_99
0.004917661369726442,0.0028896673923828886,0.00013399560845392072,0.9920586537669754,Test_100
0.9257223933857346,0.004961830881942346,0.000840676420600337,0.06847506306092416,Test_101
0.024118586588043982,0.002324669303802687,0.0005974837440376359,0.9729592190671539,Test_102
0.35480968576986693,0.006172045115400916,0.003867279663775068,0.6351509856319387,Test_103
0.005017991833951987,0.10386453942469026,0.0008666883526107533,0.89025078735466,Test_104
0.0016990386909179812,0.007101120922672817,0.0004295831866647303,0.9907702664732361,Test_105
0.9896326800469971,0.0009456517758557559,0.0022963250142853946,0.007125365337519767,Test_106
0.0010414326086125624,0.22646316741249695,0.7649990429699707,0.007496333294167486,Test_107
0.005088726643213301,0.3526472042870624,0.0028106320426576816,0.6394534299334717,Test_108
0.6485346086402893,0.05543588200501394,0.024381825410179712,0.2716476593292999,Test_109
0.9869479360581207,0.004417357592959133,0.007102622634455206,0.0015320908272991188,Test_110
0.470074123665166,0.003502937435445052,0.0018560232285734703,0.5245669342151337,Test_111
0.002096513278026191,0.3135098876750526,0.6811857203647614,0.0032078874465578553,Test_112
0.1634107438234268,0.5683304789934158,0.007433801727895863,0.26082498276770305,Test_113
0.006702278110270965,0.4041538602612317,0.0018981900093737094,0.5872457162867737,Test_114
0.001340253776180276,0.001773244981228301,0.996385909575615,0.0005005826414843247,Test_115
0.01595066597165356,0.04960343051518032,0.9296081922802353,0.0048376987257289505,Test_116
0.0011400941070654812,0.011925209203473395,0.9855271390876388,0.0014075339208455737,Test_117
0.0009387535291035705,0.01332033350841698,0.9838987332215882,0.0018422317721573044,Test_118
0.9932528197746276,0.0027082344488785423,0.002486845529859291,0.0015521157610193042,Test_119
0.0007624750940420083,0.07014142123860966,0.9263646655847169,0.0027314363545207897,Test_120
0.003825760944712764,0.02715135964126795,0.9657788439189912,0.0032440447535617835,Test_121
0.0005459458480103635,0.18864049824166965,0.8090443317815399,0.0017692633558738903,Test_122
0.0007645845714641395,0.08761599565548095,0.9010631364868164,0.010556283168979988,Test_123
0.0044582370602813,0.015536847978230548,0.00039014454305949335,0.9796147437488555,Test_124
0.2488815540771942,0.07390425177039038,0.002865927867002995,0.6743482600157737,Test_125
0.9952055315322113,0.0011234039605887965,0.0023886243053231693,0.0012824123277027314,Test_126
0.1307121818540819,0.0025003392610096604,0.0003970964870906915,0.8663903781864929,Test_127
0.0005542623468955064,0.7060411657435518,0.2819116047603989,0.01149297809723136,Test_128
0.002821448453763956,0.653780120212954,0.3379161778982239,0.00548222514069046,Test_129
0.0003973613163782841,0.043299266100460664,0.0005336651449055213,0.9557697017769623,Test_130
0.016048868475404758,0.0025729417919943156,0.000237261175771382,0.9811409484501267,Test_131
0.997884427448845,0.00043769563643983783,0.0005159886560297735,0.0011618383950495943,Test_132
0.0014841064357992984,0.3858433336809775,0.0005255025184906848,0.6121470697371445,Test_133
0.4173464975572395,0.006228104598312733,0.003028095255525751,0.5733973000540924,Test_134
0.004690941322506034,0.1158151757940086,0.8740018733419037,0.005491992388249335,Test_135
0.0014948738279332856,0.0006617439080334172,1.581017811307383e-05,0.9978275851976777,Test_136
0.0003459079875308685,0.10929173103727147,0.8892263550815581,0.0011360406027723698,Test_137
0.0009920046048630638,0.004307144172467335,0.9941247406628418,0.0005761187621084919,Test_138
0.9727908001396178,0.004208098435603588,0.00037469005024627037,0.02262641127177583,Test_139
0.013621247780109645,0.07072083539523698,0.904805725730133,0.01085220122769785,Test_140
0.002443043197796365,0.0012391952178831156,8.870894334287467e-05,0.9962290474793625,Test_141
0.037806646873283,0.004029695130802226,0.001348372257044866,0.95681521630764,Test_142
0.2152596359871971,0.06805975875124474,0.0015458957796444742,0.7151347018153382,Test_143
0.9949087460395812,0.0025141511430894284,0.0014212784461648702,0.0011558564538397985,Test_144
0.041578267945999066,0.11152502265484139,0.0011012758736812169,0.84579543896492,Test_145
0.001132841104901449,0.0022703095155602207,0.9959177475000001,0.0006790953597315783,Test_146
0.00023513133070412665,0.10231811474342119,0.8959469709897613,0.0014997792643070436,Test_147
0.9636973739346695,0.0023482599545705317,0.00022218498108982144,0.03373219031501269,Test_148
0.022816568383281517,0.010918831180627692,0.957013646364975,0.009250980901047184,Test_149
0.08773416043551545,0.023703948631318375,0.00394844828802772,0.8846134411693574,Test_150
0.0004164663267059976,0.004169052214782206,0.9949545525524902,0.0004598795459113499,Test_151
0.0009082251981423843,0.6186236215621531,0.37807798444723817,0.0023901871589683964,Test_152
0.008081003771756887,0.0012173386497832876,0.00016560407991306192,0.9905360269884491,Test_153
0.0011696062651106141,0.43987662400467875,0.5568503284895966,0.0021034213279749812,Test_154
0.0027745255372531165,0.02326573409160334,0.9724394841691971,0.0015202398364794437,Test_155
0.21307301409975435,0.004006639865416445,0.013757691639745313,0.7691626369659662,Test_156
0.5886713396577072,0.004979796599962572,0.35033507070688785,0.056013807462457564,Test_157
0.0017437085561257393,0.006612479885527102,0.0002784634165208995,0.9913653075847244,Test_158
0.0006189064124172553,0.054655775660069704,0.9431372343629455,0.001588032323597284,Test_159
0.9813113508768463,0.0014693600860159319,0.0010746396948559023,0.016144667353903134,Test_160
0.2340585374796448,0.007779936931795709,0.0006991591891922797,0.757462382840767,Test_161
0.00047711880452653297,0.002253460549352846,0.9964416800000001,0.0008277198987138613,Test_162
0.0009893024148192107,0.43756916437021254,0.5593001806942749,0.0021413332907038534,Test_163
0.17586445170559692,0.19896946384147912,0.0018014359710616873,0.6233646689349747,Test_164
0.0014568103904082236,0.00149207801998042,8.812442792042074e-05,0.9969629783743287,Test_165
0.0018683365716317616,0.0025713028138600238,0.9941189658895493,0.0014414161902332693,Test_166
0.0020563010455240654,0.38631133472148715,0.6083334617866134,0.003298897732205696,Test_167
0.00037150499700126555,0.7252804654813847,0.12506769178216995,0.1492803656647995,Test_168
0.01714358220579376,0.005110332010831341,0.9756389952412033,0.0021070829951575867,Test_169
0.15053811899957123,0.006435342228096733,0.005202134240091801,0.8378243719332694,Test_170
0.0011976441448470069,0.0012952588689021341,0.9971453177965164,0.0003617514142894621,Test_171
0.0010662404164704371,0.15622221475776862,0.8411935082452393,0.0015180302906499551,Test_172
0.0001313886912959812,0.007129768573790661,0.9924294269477464,0.00030938992748618315,Test_173
0.012823453686026927,0.018663332819596767,0.0006766462976861699,0.9678365718174744,Test_174
0.9899632450304031,0.005586654540446039,0.0014539882592057736,0.002996114725440302,Test_175
0.02454223198592552,0.012869656361468678,0.9037619647914504,0.058826152491613014,Test_176
0.005724525951914407,0.0020086546350007407,0.00027848223246246934,0.9919883613422394,Test_177
0.0018457040772043992,0.00040527862843449473,1.9213055688445548e-05,0.9977297840641022,Test_178
0.0705043493585907,0.02635054051486629,0.8673650163994218,0.03578006822004472,Test_179
0.004116159110469532,0.18365134236733055,0.8096529507505036,0.0025795097635603636,Test_180
0.007831545443988943,0.00276841715891534,0.00032820085523574123,0.9890718008707047,Test_181
0.0013375239452975464,0.06273782711014521,0.9343900511590958,0.0015346003313502431,Test_182
0.9857818844311143,0.001988936776239818,0.0005382205027107474,0.011690944152447662,Test_183
0.43416442744773864,0.011129898758826612,0.0028625495390678882,0.5518431194736815,Test_184
0.12138773961143418,0.0036486809211661937,0.002942324477397884,0.8720212925550461,Test_185
0.12910227859131929,0.03604322855977569,0.0010905759693299916,0.8337638922886086,Test_186
0.0012678123811094351,0.00882676444138474,0.9879532983722686,0.0019521405094088372,Test_187
0.0036895759961782394,0.0028213628373097155,0.9918533603660583,0.0016356917405565435,Test_188
0.994074046802597,0.0006534549356507885,0.0018828590024161382,0.00338965589029327,Test_189
0.32246361698227693,0.07706385785418016,0.5955834125331497,0.00488910264760592,Test_190
0.07700104020544647,0.006620810603962827,0.9145119245891572,0.001866260572094884,Test_191
0.18723704664785767,0.2513384880744607,0.43237081381694675,0.1290536793982933,Test_192
0.0013536635453618685,0.000825534196317623,0.9974872382907104,0.0003335583532723659,Test_193
0.0008148244013382038,0.5093424193223146,0.48793023061540214,0.0019125067854361215,Test_194
0.942677269221878,0.04479571934436941,0.003157838102402895,0.009369206664958643,Test_195
0.235771729729126,0.37519583981845106,0.01742709594761715,0.3716053584992675,Test_196
0.0014577816613526953,0.14713992831930214,0.7820404793107987,0.06936178388887114,Test_197
0.0672811746595742,0.002158538466984588,0.001798638512134192,0.9287616750178147,Test_198
0.12699702461188736,0.011597730689395083,0.7363799415368653,0.12502527107374345,Test_199
0.0019039952029593073,0.02147041877458898,0.9750187957043075,0.001606778647184073,Test_200
0.004145739710754752,0.049866126966908106,0.004739609784577439,0.9412485627508163,Test_201
0.052909086069660875,0.20498856203584243,0.6976709404224014,0.044431429899579045,Test_202
0.001164184240769486,0.013848109722059802,0.9837418914873505,0.0012457956703382103,Test_203
0.12547287614141922,0.09448902268856256,0.004970659563238759,0.7750674514522553,Test_204
0.008202713591943965,0.0019236297571337668,0.0004300221764898967,0.9894436353759766,Test_205
0.001978710615139317,0.0010699674781447634,8.772802218885747e-05,0.996863615856285,Test_206
0.005430917304048804,0.017874061619624487,0.9720281903914643,0.004666837606029059,Test_207
0.23477352402011106,0.02436559584603806,0.000717259344343934,0.7401436417850256,Test_208
0.0026155522025396536,0.726311409298122,0.2682933553140961,0.0027796878148038857,Test_209
0.07742184407916504,0.002417132046637054,0.039090483958102176,0.881070532870636,Test_210
0.10363995770667496,0.6077751538097644,0.1505206056406235,0.1380643447704613,Test_211
0.001714165700002653,0.000965289698443699,0.9968672749999999,0.00045327477025001344,Test_212
0.007598079759047461,0.5941778008304565,0.3465489981837311,0.05167510846316223,Test_213
0.0008490194362002221,0.3619712641487732,0.6349919786214828,0.0021877204514556495,Test_214
0.24848855327538447,0.11269658663672265,0.001972213722436459,0.6368426422480732,Test_215
0.9965025832907104,0.0006212630183444224,0.0006683669596992304,0.0022077996752828525,Test_216
0.0014924206636996375,0.0020115298176391783,0.00010326218259070493,0.9963927999588393,Test_217
0.9759635227094269,0.011397660994611768,0.0006156800651090659,0.012023109458996118,Test_218
0.0034450500419992967,0.0013219751690436866,0.9948581009534454,0.0003748613713210662,Test_219
0.006126982698197999,0.0015779859011136174,0.0024404047627967834,0.9898546698397828,Test_220
0.41925938410158536,0.0833709567646572,0.003969546672296404,0.49340009390715356,Test_221
0.003997886641536543,0.007109369443514364,0.9870620616173553,0.0018307063201364977,Test_222
0.0005545608607497115,0.024530144541956185,0.9735036456381607,0.0014116363565000248,Test_223
0.26631719527916337,0.0836889208795331,0.07200128901950797,0.5779926140701294,Test_224
0.9864169502757645,0.004026443076282475,0.004021294743297694,0.005535331267581082,Test_225
0.0012122274099397746,0.3567105074213028,0.6399612794479752,0.0021159998764611666,Test_226
0.010728972133601229,0.0013996104845810941,0.001053819044730725,0.9868175789516449,Test_227
0.001195875970671555,0.0013008110524567527,0.9970983463890076,0.0004049570365091427,Test_228
0.0010623668683256036,0.21756801112936397,0.7793384595234107,0.0020312123325709826,Test_229
0.12595992453109742,0.008579963711751385,0.0008807323410832411,0.8645794132195664,Test_230
0.002470344147427162,0.0015036160346975952,0.0001672257582338278,0.9958588211051941,Test_231
0.9939136100988388,0.0017681741258388603,0.00030253099587375436,0.004015691375174291,Test_232
0.9959761820597076,0.0007343994667239434,0.0017906044671542757,0.00149882830412935,Test_233
0.008441527557106256,0.002979093544688275,0.00027483916953653377,0.9883045006592559,Test_234
0.0011736299216970091,0.0027695395990761902,7.080698871505902e-05,0.9959860185703278,Test_235
0.2456552393077576,0.10902860992094747,0.6313363376669765,0.013979753752271097,Test_236
0.003423438666765544,0.09567052244837214,0.0056413032877871755,0.8952647384832001,Test_237
0.0011570247968196413,0.008394910818109924,0.9888893232913971,0.001558724421347585,Test_238
0.001732725287909363,0.0032962345007708197,0.9940894800614929,0.0008815599396356393,Test_239
0.0005508172984620136,0.00517344460506468,0.9936256455897141,0.0006500651318778867,Test_240
0.001912867683701247,0.4465078709925918,0.5238967472747253,0.02768246831310463,Test_241
0.22352487191113282,0.0046293624479150095,0.0005559576743253221,0.7712898123636245,Test_242
0.9912840883132934,0.001903634500150349,0.0013048714361750245,0.005507371869707404,Test_243
0.0010332127285357475,0.007193283330471987,0.01085824913886259,0.9809152730955506,Test_244
0.0015340427688880932,0.4293666348047198,0.5642426804116059,0.00485666195227418,Test_245
0.0031344596044540884,0.0021142351125857496,0.0001656887981439577,0.9945856802207946,Test_246
0.0018746271103074715,0.0005073050541065142,2.7665005602967695e-05,0.9975903903953552,Test_247
0.18165125075732422,0.08269470502945214,0.01863999841960068,0.7170140756910706,Test_248
0.016264484415947612,0.08377048757046132,0.8667868173632813,0.033178193129532144,Test_249
0.9621005082919312,0.03204273098553066,0.0027022454429055285,0.0031545089919310346,Test_250
0.992092622680397,0.002530281551238978,0.0006804709113472063,0.0046966459997963735,Test_251
0.04697590482007313,0.17159777926955555,0.777041694335785,0.0043845940842719795,Test_252
0.1261188529937584,0.052770895576828944,0.0007471909393760481,0.8203630297083283,Test_253
0.033908206617705536,0.007487027265685334,0.00014916302458448086,0.9584556413272858,Test_254
0.12332700263945623,0.0036429550837554538,0.001238497038162886,0.8717914940377045,Test_255
0.0032675200981747343,0.0012134738050930838,0.00011945452492283248,0.9953995507146454,Test_256
0.001299511611133605,0.0009414619609132562,0.9974699669000243,0.00028903955446701255,Test_257
0.14970967528777587,0.6086287830524445,0.2375825204076209,0.004079067622739354,Test_258
0.17776497699209595,0.033821143768528836,0.02901676621069336,0.7593971009094239,Test_259
0.007328718535224579,0.0024945192149811307,0.00017516981285826096,0.9900016198801422,Test_260
0.001658300461935534,0.0058504116244471336,0.9910236349999999,0.0014676510358082873,Test_261
0.14190145670509186,0.024946837302182865,0.0034658068377011733,0.8296858912329674,Test_262
0.973725381257248,0.0022854093213060234,0.00015658592510512816,0.02383257885411938,Test_263
0.9954599296702957,0.0007970320876971157,0.002636363970803738,0.001106656331552107,Test_264
0.0010249112938362575,0.008229619761374289,0.9893697816173553,0.0013756365307394849,Test_265
0.0021588001906898235,0.0011152151979318687,7.427984318169646e-05,0.9966516616730499,Test_266
0.998249317702484,0.0004332198583527795,0.0005067866248052295,0.0008107001454104937,Test_267
0.0001491777533572523,0.7259730337446576,0.2713869990810272,0.0024907872004841566,Test_268
0.9878209981266404,0.0007208652218883376,0.004419221455994958,0.007038910823272551,Test_269
0.09707987417062836,0.004431993822982448,0.0068428413956660465,0.8916452973603057,Test_270
0.19768787671942062,0.003985555997606069,0.0012219005760046601,0.797104704198761,Test_271
0.0016026987180240572,0.12471261019272273,0.869636994302597,0.004047701474301308,Test_272
0.9954279971302032,0.0007959163000818908,0.0018131775974181215,0.0019628427940362003,Test_273
0.005268931689267278,0.005286839209188304,0.9869233101818466,0.002520962200361782,Test_274
0.01837727240385599,0.5230816996960888,0.4520247068650635,0.0065163299072225275,Test_275
0.02716840528105011,0.019093431270007014,0.03418514519930504,0.9195530150904846,Test_276
0.5327806850917663,0.017445756521220997,0.001522933428108898,0.448250625948407,Test_277
0.001843411574261202,0.0022636695533504157,0.00018457974191881575,0.9957083605348969,Test_278
0.00031967413118484596,0.0019260645226902016,0.9973604521108627,0.00039384972739707914,Test_279
0.004758405171023905,0.0029761979129265324,0.000248672608453816,0.9920167343875885,Test_280
0.0012722513301104002,0.0028931484513894717,4.7417927817336934e-05,0.9957871892892456,Test_281
0.0030669430757278822,0.8703112155786514,0.004171755660026741,0.12245009364914246,Test_282
0.001357660508061476,0.3705655600214247,0.6229557613082123,0.005120998223791836,Test_283
0.0011835932311013073,0.02364713103050623,0.9725231507614517,0.002646114393427712,Test_284
0.001697242649958795,0.001341282490740562,0.00010839772347612028,0.9968530743875885,Test_285
0.001834969256066664,0.001098802440878654,7.530132762884845e-05,0.996990913521347,Test_286
0.05565861508820687,0.4818400229154609,0.2399997832238817,0.2225015998696945,Test_287
0.0009111161974261366,0.03914997519966212,0.0005595038506336366,0.9593794157830047,Test_288
0.0011686602001565577,0.0005520925210059585,2.6039611328033604e-05,0.998253175994606,Test_289
0.0012075729153211074,0.00915020764529582,0.9881020197442627,0.0015401982371733138,Test_290
0.0011898417091723208,0.010795954845685856,0.9864068829146957,0.0016073618182427278,Test_291
0.9923794087112427,0.0021306042298186853,0.0012218405451559714,0.004268147025918287,Test_292
0.0007991714337749722,0.0014709112279696235,0.9971361575988388,0.0005937437850137984,Test_293
0.07556109254453507,0.1634887664274685,0.7566985211284255,0.004251621685578888,Test_294
0.04175126157400818,0.005999427092217064,0.9356977708796691,0.016551482458396053,Test_295
0.2630554364175267,0.10195270419986162,0.011974933028082755,0.623016961439418,Test_296
0.006933139968469055,0.004015392788693249,0.00040810752808060637,0.9886433696859741,Test_297
0.0011552406720025266,0.7428405220681571,0.2524916516265106,0.0035125976088801122,Test_298
0.0031556501595019553,0.5743252210734988,0.04870907488778725,0.373810073946579,Test_299
0.35595581088432315,0.007728196762042879,0.00704984170863493,0.6292661603802491,Test_300
0.9939791550373077,0.0006045931620571517,0.0011632288941002308,0.004253030391019323,Test_301
0.0015062451501846358,0.006083840202216575,0.0002725364902643918,0.992137430684738,Test_302
0.8181927865951538,0.06846011711919298,0.0010757202267631803,0.1122713746051714,Test_303
0.9592950725988387,0.027921647595263145,0.007331083101943925,0.00545221258147921,Test_304
0.9888871061499024,0.005283382961890929,0.0005689507394622666,0.005260595210233863,Test_305
0.02199240974740448,0.011437418223779203,0.0008543191350479328,0.9657158686187743,Test_306
0.9897373630920411,0.004392469593035957,0.002185613956292045,0.0036845452007789772,Test_307
0.022829350618798552,0.24339138049329734,0.0009750308195080443,0.7328042048650361,Test_308
0.0008641862552670157,0.7092213398731136,0.28496126360847046,0.004953211249158909,Test_309
0.002841252795432777,0.42984369734230043,0.5635129950241089,0.0038020307389366494,Test_310
0.11348093237319122,0.3881068135446957,0.49334419853710176,0.005068083689089913,Test_311
0.002481056777495355,0.0009941906004687405,0.0001210844214136658,0.9964036560975648,Test_312
0.002077669755372558,0.0007287462184478944,6.57338222174737e-05,0.9971278530529022,Test_313
0.009264009890872256,0.0019101879925803203,0.00027577335205265134,0.9885500570241547,Test_314
0.33919680800534063,0.010054254012475866,0.0017152354217547028,0.6490337374012649,Test_315
0.12212510491451034,0.010705908990237111,0.8651047058612442,0.0020642947925930202,Test_316
0.0014738177912485217,0.002346972874435947,0.9956440561687852,0.0005351936215756424,Test_317
0.01365075979575529,0.43293103893985596,0.002043480153440614,0.5513747312652482,Test_318
0.0011194527446553235,0.005044807520749219,0.9925752612730407,0.0012605060615335354,Test_319
0.0008392629222177273,0.0006673248718251798,0.9982943054361344,0.0001991103198960433,Test_320
0.39754151950391725,0.5959260391814694,0.0030362913098490457,0.0034961571290639216,Test_321
0.9802507258293532,0.002882514095997792,0.013896172587995739,0.0029705688485417645,Test_322
0.3744133586237366,0.10339048395462193,0.5128678315664387,0.009328291732857276,Test_323
0.0030801856259146765,0.27880505257852334,0.7141074098420715,0.004007398569033131,Test_324
0.021246336709584274,0.0014041027367342675,0.00016854962625893798,0.9771809961960602,Test_325
0.0013929212655647422,0.010679460612740959,0.9868995614873887,0.001028024583858607,Test_326
0.09276043070307236,0.014537253184093627,0.0004028477022764697,0.8922994927818299,Test_327
0.0006943501809803446,0.19299485569878005,0.8036512283999253,0.0026595813291447642,Test_328
0.0010229694412844756,0.006245586743164202,0.9915071036106109,0.001224311274970817,Test_329
